category,number,village,address,location,floor,capacity,unit,note
金鶯花園,D70C000005,龍恩里,新北市三峽區龍恩里國際一街66號,"24.942205,121.372533",B01,1406,三峽分局,
心自慢社區,D70C000006,南園里,新北市樹林區南園里學成路470號,"24.945017,121.379328",B01,466,三峽分局,
北大森閣,D70C000007,南園里,新北市樹林區南園里學成路687號,"24.946657,121.383179",B01,623,三峽分局,
三謙釀,D70C000008,南園里,新北市樹林區南園里學成路526號6,"24.945284,121.37996",B01,900,三峽分局,
台北大社區A棟,D70C000009,南園里,新北市樹林區南園里學勤路697號,"24.949143,121.385062",B01,1092,三峽分局,
二三行館,D70C000010,龍學理,新北市三峽區龍學理大義路277號,"24.948608,121.376106",B01,1381,三峽分局,
滿築社區,D70C000011,龍學理,新北市三峽區龍學理大學路206號,"24.947,121.372538",B04,968,三峽分局,
典藏美墅D區,D70C000012,柑園里,新北市樹林區柑園里大成路325號,"24.948779,121.381529",B01,392,三峽分局,
皇勝秀鼎,D70C000013,柑園里,新北市樹林區柑園里學林路22號,"24.948739,121.377579",B03,731,三峽分局,
北大馨園,D70C000014,龍恩里,新北市三峽區龍恩里國際一街15號,"24.942794,121.37409",B01,372,三峽分局,
新北大,D70C000015,龍學理,新北市三峽區龍學理大觀路12號6,"24.944258,121.37559",B01,306,三峽分局,
北大高中,D70C000016,龍恩里,新北市三峽區龍恩里大學路31號,"24.940094,121.37724",B03,379,三峽分局,
榮耀聖城,D70C000017,龍恩里,新北市三峽區龍恩里大學路117號,"24.942833,121.375022",B01,2388,三峽分局,
璽悅,D70C000018,龍學理,新北市三峽區龍學理學成路313號,"24.944206,121.377065",B01,5988,三峽分局,
耕讀園,D70C000019,龍恩里,新北市三峽區龍恩里大學路75號,"24.941343,121.376159",B01,1438,三峽分局,
4U4U創意私廚,D70C000020,龍學理,新北市三峽區龍學理大德路155號,"24.945512,121.375467",B01,1988,三峽分局,
25藝,D70C000021,龍埔里,新北市三峽區龍埔里大學路151號,"24.945134,121.373159",B01,3592,三峽分局,
錦紅私人住宅大樓,D70C000022,龍學理,新北市三峽區龍學理大觀路2號,"24.943704,121.376004",B03,1485,三峽分局,
將捷MIT,D70C000023,龍學理,新北市三峽區龍學理大學路6號,"24.940679,121.377883",B01,1041,三峽分局,
創富,D70C000024,龍學理,新北市三峽區龍學理學成路398號,"24.944205,121.378306",B01,922,三峽分局,
文詠,D70C000025,龍學理,新北市三峽區龍學理大德路70號,"24.943225,121.377512",B01,759,三峽分局,
北大悅園,D70C000026,龍埔里,新北市三峽區龍埔里國際一街30號,"24.94278,121.373588",B01,2521,三峽分局,
歐特儀,D70C000027,龍埔里,新北市三峽區龍埔里大學路160號,"24.946287,121.372926",B01,1511,三峽分局,
濟宏四期,D70C000028,龍埔里,新北市三峽區龍埔里學勤路180號,"24.946416,121.376521",B05,7276,三峽分局,
龍埔國小,D70C000029,龍埔里,新北市三峽區龍埔里大學路66號5,"24.942041,121.376473",B01,1250,三峽分局,
遠雄凱旋門,D70C000030,龍埔里,新北市三峽區龍埔里隆恩街241號1,"24.940945,121.358867",B01,2008,三峽分局,
綠原墅,D70C000031,龍埔里,新北市三峽區龍埔里學成路228號,"24.941366,121.37457",B01,1120,三峽分局,
南北大,D70C000032,龍埔里,新北市三峽區龍埔里大學路151號,"24.945134,121.373159",B01,1487,三峽分局,
早安北大,D70C000033,龍埔里,新北市三峽區龍埔里學成路250號,"24.941951,121.375062",B01,2030,三峽分局,
大學劍橋,D70C000034,龍埔里,新北市三峽區龍埔里學勤路125號,"24.946987,121.375579",B01,639,三峽分局,
碧城秀墅第貳期,D70C000035,龍埔里,新北市三峽區龍埔里隆恩街239號,"24.941709,121.359823",B01,2598,三峽分局,
原民宅,D70C000036,龍埔里,新北市三峽區龍埔里大德路21號,"24.942586,121.377491",B01,652,三峽分局,
北大學苑二期,D70C000037,龍恩里,新北市三峽區龍恩里國際二街25號,"24.943393,121.37287",B01,373,三峽分局,
麗園,D70C000038,龍埔里,新北市三峽區龍埔里學勤路89號,"24.946535,121.374288",B01,1066,三峽分局,
YES歐洲,D70C000039,龍埔里,新北市三峽區龍埔里大德路2號,"24.941935,121.378592",B03,5215,三峽分局,
山姆叔叔,D70C000040,龍埔里,新北市三峽區龍埔里國際一路6號,"24.943273,121.37446",B01,2081,三峽分局,
客家文化園區,D70C000041,龍埔里,新北市三峽區龍埔里學勤路97號,"24.946505,121.37466",B01,375,三峽分局,
典藏美墅A區,D70C000042,龍埔里,新北市三峽區龍埔里學成路238號,"24.941738,121.374839",B01,1697,三峽分局,
碧城秀墅,D70C000043,龍埔里,新北市三峽區龍埔里大學路76號,"24.941977,121.376158",B01,1051,三峽分局,
麗園,D70C000044,龍埔里,新北市三峽區龍埔里學勤路113號,"24.946726,121.375114",B01,524,三峽分局,
歐洲之旅,D70C000045,龍埔里,新北市三峽區龍埔里三樹路245號,"24.942724,121.378695",B03,1561,三峽分局,
早安北大,D70C000046,龍埔里,新北市三峽區龍埔里大學路151號,"24.945134,121.373159",B01,12516,三峽分局,
?喜臨門,D70C000047,龍埔里,新北市三峽區龍埔里大德路33號,"24.942873,121.377258",B01,979,三峽分局,
維也納花園,D70C000048,龍埔里,新北市三峽區龍埔里大學路33號,"24.940232,121.377062",B03,3329,三峽分局,
典藏美墅B區,D70C000049,龍埔里,新北市三峽區龍埔里大觀路301號,"24.946681,121.373656",B01,3162,三峽分局,
名人尊品,D70C000050,龍埔里,新北市三峽區龍埔里大德路16號,"24.942625,121.378261",B03,2424,三峽分局,
康橋水花園,D70C000051,龍埔里,新北市三峽區龍埔里國慶路102號,"24.939305,121.376535",B03,3236,三峽分局,
北大MBA,D70C000052,龍埔里,新北市三峽區龍埔里國際一街80號,"24.941628,121.371242",B03,3558,三峽分局,
典藏美墅C區,D70C000053,龍埔里,新北市三峽區龍埔里大觀路100號,"24.947087,121.373635",B01,463,三峽分局,
維也納花園社區B區,D70C000054,龍埔里,新北市三峽區龍埔里學成路260號,"24.942762,121.375898",B03,4865,三峽分局,
太子國際村,D70C000055,龍埔里,新北市三峽區龍埔里國慶路148號,"24.940057,121.375659",B03,5806,三峽分局,
WISH歐洲,D70C000056,龍埔里,新北市三峽區龍埔里大觀路130號,"24.947752,121.373234",B01,5029,三峽分局,
大英博物館社區,D70C000057,龍埔里,新北市三峽區龍埔里學成路81號,"24.941426,121.372154",B03,4820,三峽分局,
北大MBA,D70C000058,龍埔里,新北市三峽區龍埔里大德路302號,"24.948096,121.37436",B01,997,三峽分局,
北大菁英,D70C000059,龍埔里,新北市三峽區龍埔里學勤路86號,"24.945612,121.374668",B01,1271,三峽分局,
四季會館,D70C000060,龍埔里,新北市三峽區龍埔里國際二街9號,"24.943758,121.373662",B01,3764,三峽分局,
達人生活,D70C000061,龍埔里,新北市三峽區龍埔里大學路110號,"24.943837,121.37493",B01,727,三峽分局,
上北大,D70C000062,龍埔里,新北市三峽區龍埔里大學路222號,"24.947196,121.372408",B01,861,三峽分局,
大英博物館,D70C000063,龍學理,新北市三峽區龍學理學勤路105號,"24.946566,121.374819",B01,463,三峽分局,
日內瓦花園會館,D70C000064,龍學理,新北市三峽區龍學理學勤路121號,"24.947097,121.375283",B04,960,三峽分局,
璞園,D70C000065,龍學理,新北市三峽區龍學理大義路189號,"24.945247,121.377887",B01,3386,三峽分局,
哈佛學園,D70C000066,龍學理,新北市三峽區龍學理大觀路96號,"24.946811,121.373803",B03,2188,三峽分局,
大學士家,D70C000067,龍學理,新北市三峽區龍學理學府路100號,"24.948521,121.374068",B03,2885,三峽分局,
榮耀聖城,D70C000068,龍學理,新北市三峽區龍學理學勤路10號,"24.945263,121.373952",B01,3093,三峽分局,
遠雄未來二期,D70C000069,龍恩里,新北市三峽區龍恩里大學路151號,"24.945134,121.373159",B03,28342,三峽分局,
北大逸園,D70C000070,龍埔里,新北市三峽區龍埔里三樹路115巷23號,"24.941573,121.380101",B01,155,三峽分局,
萬寶隆社區,D70C000071,龍埔里,新北市三峽區龍埔里三樹路115巷23號,"24.941573,121.380101",B01,155,三峽分局,
中北大,D70C000072,龍學理,新北市三峽區龍學理大德路119號,"24.944333,121.376143",B01,797,三峽分局,
爵士悅,D70C000073,龍恩里,新北市三峽區龍恩里學成路236號1,"24.941523,121.374727",B01,345,三峽分局,
北大馥園,D70C000074,龍學理,新北市三峽區龍學理學府路32號,"24.948023,121.372485",B03,1683,三峽分局,
台北大學,D70C000075,龍恩里,新北市三峽區龍恩里大學路151號,"24.945134,121.373159",B01,672,三峽分局,
龍埔國小,D70C000076,龍埔里,新北市三峽區龍埔里學勤路178號,"24.946273,121.376155",B05,6512,三峽分局,
龍埔國小,D70C000077,龍埔里,新北市三峽區龍埔里大學路151號,"24.945134,121.373159",B01,829,三峽分局,
大德私人住宅大樓,D70C000078,龍學理,新北市三峽區龍學理大義路1號,"24.943525,121.378888",B01,1315,三峽分局,
北大柏拉圖,D70C000079,龍埔里,新北市三峽區龍埔里大學路116號,"24.948956,121.374381",B01,1774,三峽分局,
鼎禮,D70C000080,龍埔里,新北市三峽區龍埔里大學路88號,"24.943144,121.375361",B01,3188,三峽分局,
台北大學,D70C000081,龍恩里,新北市三峽區龍恩里大學路107號,"24.941891,121.375721",B01,297,三峽分局,
大學耶魯,D70C000082,南園里,新北市樹林區南園里學勤路231號,"24.947963,121.378272",B01,1047,三峽分局,
台北大學,D70C000083,南園里,新北市樹林區南園里大成路20號,"24.94498,121.38281",B03,4860,三峽分局,
濟宏大廈,D70C000084,柑園里,新北市樹林區柑園里佳園路三段488號,"24.944349,121.382472",B01,2856,三峽分局,
北大頤荷園,D70C000085,南園里,新北市樹林區南園里大義路250號,"24.946181,121.378074",B01,11333,三峽分局,
巴黎花都,D70C000086,南園里,新北市樹林區南園里學林路146號,"24.94941,121.380056",B01,2243,三峽分局,
２６藝,D70C000087,南園里,新北市樹林區南園里大雅路340號,"24.948913,121.379323",B01,3120,三峽分局,
敦園,D70C000088,柑園里,新北市樹林區柑園里學府路288號,"24.949987,121.378413",B03,3371,三峽分局,
愛在歐洲,D70C000089,柑園里,新北市樹林區柑園里大成路158號,"24.947874,121.382097",B03,3587,三峽分局,
夏卡爾,D70C000090,柑園里,新北市樹林區柑園里學勤路550號,"24.9483,121.384054",B04,2092,三峽分局,
大學風呂,D70C000091,柑園里,新北市樹林區柑園里大有路138號,"24.950027,121.383757",B01,593,三峽分局,
大學官邸,D70C000092,南園里,新北市樹林區南園里學勤路663號,"24.949224,121.384647",B03,4093,三峽分局,
名人尊品（二）,D70C000093,南園里,新北市樹林區南園里學勤路239號,"24.948125,121.378453",B01,1479,三峽分局,
竹城金澤,D70C000094,南園里,新北市樹林區南園里學勤路555號,"24.949026,121.382829",B03,1266,三峽分局,
遠雄紫京城,D70C000095,南園里,新北市樹林區南園里大雅路288號,"24.947601,121.379874",B01,5796,三峽分局,
上善若水,D70C000096,南園里,新北市樹林區南園里大義路176號,"24.945512,121.378398",B05,3658,三峽分局,
牛津博士,D70C000097,南園里,新北市樹林區南園里學林路41號,"24.948986,121.377703",B01,1342,三峽分局,
樂活郡,D70C000098,南園里,新北市樹林區南園里大義路398號,"24.949336,121.376589",B03,3897,三峽分局,
久年青田,D70C000099,柑園里,新北市樹林區柑園里學成路683號,"24.946606,121.382816",B01,781,三峽分局,
北美館,D70C000100,柑園里,新北市樹林區柑園里大成路365號,"24.949634,121.38123",B01,1455,三峽分局,
家樂福北大店,D70C000101,柑園里,新北市樹林區柑園里學勤路292號,"24.947295,121.378682",B04,6133,三峽分局,
春城大砌,D70C000102,南園里,新北市樹林區南園里學成路730號,"24.946168,121.383334",B01,3302,三峽分局,
澄園天地賞,D70C000103,柑園里,新北市樹林區柑園里學府路212號,"24.94981,121.377951",B03,1256,三峽分局,
中悅彼德堡,D70C000104,南園里,新北市樹林區南園里學勤路249號,"24.948175,121.378697",B01,680,三峽分局,
佛教懷仁基金會,D70C000105,柑園里,新北市樹林區柑園里學勤路586號,"24.948282,121.384505",B01,236,三峽分局,
一八行館,D70C000106,柑園里,新北市樹林區柑園里學成路601號,"24.946259,121.381736",B01,5247,三峽分局,
遠雄碧連天,D70C000107,南園里,新北市樹林區南園里大成路85號,"24.946405,121.382033",B01,5469,三峽分局,
心六藝,D70C000108,柑園里,新北市樹林區柑園里學成路481號,"24.945614,121.379584",B04,4295,三峽分局,
中悅維也納,D70C000109,柑園里,新北市樹林區柑園里學成路709號,"24.946568,121.384088",B03,2491,三峽分局,
館藏,D70C000110,柑園里,新北市樹林區柑園里學成路543號,"24.946032,121.380734",B01,5635,三峽分局,
迎新產後護理之家,D70C000111,南園里,新北市樹林區南園里佳園路三段542號,"24.944358,121.381336",B03,2838,三峽分局,
麗寶世紀館,D70C000112,龍學理,新北市三峽區龍學理學勤路13號,"24.94599,121.373545",B01,1465,三峽分局,
特力屋三峽店,D70C000113,柑園里,新北市樹林區柑園里學勤路521號,"24.948854,121.382639",B01,1377,三峽分局,
遠雄京都,D70C000114,龍恩里,新北市三峽區龍恩里隆恩街249號,"24.940963,121.357093",B01,675,三峽分局,
北大臻善美,D70C000115,龍學里,新北市三峽區龍學里學勤路1號,"24.946625,121.374677",B01,600,三峽分局,
麗寶國際館,D70C000116,柑園里,新北市樹林區柑園里24鄰學勤路239號,"24.948161,121.37858",B03,302,三峽分局,
私人住宅大樓,D70C000117,龍學里,新北市三峽區龍學里25鄰大觀路53號,"24.94494,121.3749717",B01,228,三峽分局,
私人住宅大樓,D70C000118,柑園里,新北市樹林區柑園里學勤路203號,"24.947803,121.3775518",B01,223,三峽分局,
麥迪奇名家社區管理委員會,D801000001,竿蓁里,新北市淡水區竿蓁里淡金路38巷35弄2號,"25.16156,121.4578",B03,1580,淡水分局,
海帝溫泉社區管理委員會,D801000002,竿蓁里,新北市淡水區竿蓁里中正東路一段105巷15號,"25.16119,121.45377",B05,1695,淡水分局,
海帝C棟社區管理委員會,D801000003,竿蓁里,新北市淡水區竿蓁里淡金路79巷76號,"25.16109,121.45385",B03,610,淡水分局,
英輝學府管理委員會,D801000004,鄧公里,新北市淡水區鄧公里學府路34巷5號,"25.16789,121.44873",B01,150,淡水分局,
淡大101菁英會館管理委員會,D801000006,學府里,新北市淡水區學府里水源街二段92巷7號,"25.17382,121.45242",B02,1467,淡水分局,
翡冷翠社區管理委員會,D801000007,竿蓁里,新北市淡水區竿蓁里淡金路38巷62號,"25.16132,121.45795",B02,1154,淡水分局,
淡水淶滬文旅,D801000009,竿蓁里,新北市淡水區竿蓁里中正東路一段3巷1號,"25.16479,121.45065",B02,1009,淡水分局,
法國別墅社區管理委員會,D801000010,學府里,新北市淡水區學府里學府路102巷109號,"25.17147,121.45395",B01,1235,淡水分局,
摩納哥公寓大廈管理委員,D801000011,竿蓁里,新北市淡水區竿蓁里淡金路38巷1號,"25.16099,121.45677",B06,4833,淡水分局,
日翔晶華管理委員會,D801000013,竿蓁里,新北市淡水區竿蓁里中正東路81巷1號,"25.16216,121.45307",B01,295,淡水分局,
站前富境公寓大廈管理委員會,D801000015,鄧公里,新北市淡水區鄧公里學府路102巷62號,"25.1711,121.45337",B01,1283,淡水分局,
清淞社區管理委員會,D801000016,竿蓁里,新北市淡水區竿蓁里淡金路21號,"25.15988,121.45671",B05,1164,淡水分局,
海揚社區管理委員會,D801000017,竿蓁里,新北市淡水區竿蓁里中正東路一段3巷14弄1號,"25.16417,121.45105",B03,6830,淡水分局,
新北市淡水區淡水國民小學,D801000020,協元里,新北市淡水區協元里中山路160號,"25.17338,121.44136",B01,861,淡水分局,
米蘭藝墅公寓大廈管理委員會,D801000021,竿蓁里,新北市淡水區竿蓁里坪頂路51號1,"25.16271,121.45829",B01,1074,淡水分局,
西恩那社區管理委員會,D801000022,竿蓁里,新北市淡水區竿蓁里坪頂路52巷2號,"25.16229,121.45803",B03,1900,淡水分局,
托斯卡尼玫瑰花苑社區管理委員會,D801000025,竿蓁里,新北市淡水區竿蓁里淡金路16巷27號,"25.16065,121.4582",B02,452,淡水分局,
國泰人壽淡水教育訓練中心,D801000026,竿蓁里,新北市淡水區竿蓁里鄧公路266號,"25.16872,121.45832",B01,352,淡水分局,
謙川社區管理委員會,D801000027,中興里,新北市淡水區中興里水源街一段75號,"25.17238,121.44473",B03,166,淡水分局,
名統站前廣場管理委員會,D801000028,長庚里,新北市淡水區長庚里中山路8號,"25.1691,121.44515",B04,1412,淡水分局,
麗景社區管理委員會,D801000030,竿蓁里,新北市淡水區竿蓁里中正東路一段61號,"25.16254,121.45302",B03,1273,淡水分局,
荷雅名人館社區管理委員會,D801000031,竿蓁里,新北市淡水區竿蓁里淡金路38巷46弄1號,"25.16095,121.45735",B04,575,淡水分局,
